food_id,food_name,food_name_display,aliases,category,subcategory,region,state,vegetarian_status,serving_size_g,calories_per_100g,calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,preparation_variant,is_verified,data_source,created_at,updated_at
food_56a8c6f8,pisco sour,Pisco Sour,[],Beverage,,,,Veg,250.0,100.0,250.0,1.0,25.0,0.0,0.0,24.0,5.0,normal,True,Master Food Database,,
food_099c4003,pistachio,Pistachio,[],Nut,,,,Veg,150.0,6.666666666666667,10.0,0.4,0.5,0.8,0.2,0.1,0.0,normal,True,Master Food Database,,
food_6d5bcd17,pistachios,Pistachios,[],Nut,,,,Veg,150.0,106.0,159.0,5.7,7.7,12.8,3.0,2.2,2.0,normal,True,Master Food Database,,
food_c18942c7,pita bread,Pita Bread,[],Grain,,,,Veg,80.0,226.5625,181.25,6.125,37.0,1.55,3.375,2.0,320.0,normal,True,Master Food Database,,
food_e5dbbcaa,pita crisps,Pita Crisps,[],Snack/Processed,,,,Veg,100.0,130.0,130.0,3.0,18.0,5.0,2.0,1.0,240.0,normal,True,Master Food Database,,
food_234ead81,pitha,Pitha,[],Sweet,,,Assam,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_7167d434,pithla bhakri,Pithla Bhakri,[],Main Dish,,,Maharashtra,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_e33d99d4,pittha,Pittha,[],Snack,,,Jharkhand,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_e3f8b04e,pizza,Pizza,[],,,,,Veg,150.0,152.61555555555557,228.92333333333332,10.283333333333333,24.646666666666665,10.24,2.236666666666667,1.38,225.02,normal,True,Master Food Database,,
food_34ad5bfd,plain burfi,Plain burfi,['Burfi'],,,,,Veg,150.0,272.2133333333333,408.32,9.82,30.88,27.96,0.17,30.43,31.65,normal,True,Master Food Database,,
food_e8410b2a,plain cream cake,Plain cream cake,[],,,,,Veg,150.0,235.95999999999998,353.94,6.18,47.18,16.17,0.71,27.74,174.0,normal,True,Master Food Database,,
food_f2627c39,plain dosa,Plain dosa,[],,,,,Veg,150.0,253.94,380.91,10.34,64.08,8.43,5.23,0.7,142.98,normal,True,Master Food Database,,
food_bae7a921,plain khitchdi,Plain khitchdi,['Plain khichri/khichdi'],,,,,Veg,150.0,38.019999999999996,57.03,1.72,10.04,1.01,0.85,0.12,37.14,normal,True,Master Food Database,,
food_8efbe9c9,plain omelette/omlet,Plain omelette/omlet,[],,,,,Eggetarian,150.0,181.60666666666668,272.41,9.66,0.64,25.74,0.12,0.51,226.18,normal,True,Master Food Database,,
food_f1833e88,plain parantha/paratha,Plain parantha/paratha,[],,,,,Veg,80.0,372.875,298.3,5.06,30.69,16.86,5.43,0.86,62.07,normal,True,Master Food Database,,
food_9045a005,plain pulao,Plain pulao,[],,,,,Veg,250.0,56.084,140.21,2.34,21.82,4.62,1.69,1.15,193.76,normal,True,Master Food Database,,
food_bbfc2e18,plain urad dal vada,Plain urad dal vada,['Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada'],,,,,Veg,200.0,372.75,745.5,4.39,9.7,76.32,2.27,0.16,65.87,normal,True,Master Food Database,,
food_d343f6be,plum chutney,Plum chutney,['Aloo bukhara ki chutney'],,,,,Veg,50.0,354.22,177.11,0.47,44.95,0.29,1.37,43.9,216.81,normal,True,Master Food Database,,
food_f03826b1,plum jam,Plum jam,['Aloo bukhara jam'],,,,,Veg,150.0,119.25999999999999,178.89,0.31,46.2,0.19,1.0,45.25,2.67,normal,True,Master Food Database,,
food_19617284,plum squash,Plum squash,['Aloo bukhara squash'],,,,,Veg,150.0,140.78,211.17,0.16,55.51,0.1,0.52,55.02,12.71,normal,True,Master Food Database,,
food_904f3ea5,poached egg,Poached egg,[],,,,,Eggetarian,150.0,65.28999999999999,97.935,9.14,0.385,6.494999999999999,0.15,0.05,1163.07,normal,True,Master Food Database,,
food_fdcaf719,poha,Poha,[],Breakfast,,,Madhya Pradesh,Veg,180.0,137.03066666666666,234.906,6.8180000000000005,32.61,8.428,3.144,0.0,0.0,normal,True,Master Food Database,,
food_644ec1e8,poha with curd,Poha with curd,['Poha aur dahi'],,,,,Veg,150.0,115.54666666666667,173.32,6.01,26.72,4.65,1.09,5.46,325.07,normal,True,Master Food Database,,
food_dc647a14,poi,Poi,[],Bread,,,Goa,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_ba397c09,polenta,Polenta,[],Meal/Grain,,,,Veg,150.0,90.0,135.0,2.75,28.5,1.0,2.5,1.0,350.0,normal,True,Master Food Database,,
food_7836c2f9,pomegranate molasses,Pomegranate Molasses,[],Condiment,,,,Veg,30.0,50.0,15.0,0.0,4.0,0.0,0.0,4.0,0.0,normal,True,Master Food Database,,
food_3324bea1,pomegranate raita,Pomegranate raita,['Anaar ka raita'],,,,,Veg,150.0,48.42666666666667,72.64,4.05,7.15,3.24,0.6,7.01,195.18,normal,True,Master Food Database,,
food_edfed663,pongal,Pongal,[],Breakfast,,,Tamil Nadu,Veg,180.0,122.2,220.0,7.0,32.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_0158a232,pooran-poli,Pooran-Poli,[],Sweet,,West India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_3e017b28,poori,Poori,[],Bread,,,Uttar Pradesh,Veg,80.0,372.25111111111113,412.54333333333335,5.116666666666666,30.74,30.536666666666665,2.486666666666667,0.0,0.0,normal,True,Master Food Database,,
food_155ca862,pootharekulu,Pootharekulu,[],Sweet,,,Andhra Pradesh,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_ff57cc76,popcorn,Popcorn,[],Grain,,,,Veg,150.0,62.0,93.0,3.0,18.6,1.1,3.6,0.1,2.0,normal,True,Master Food Database,,
food_1f94bf75,poriyal,Poriyal,[],Vegetable,,,Tamil Nadu,Veg,150.0,83.35,125.0,4.0,14.5,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_18e2385a,pork belly,Pork Belly,[],Protein/Meat,,,,Non-Veg,150.0,96.66666666666667,145.0,3.0,0.0,15.0,0.0,0.0,150.0,normal,True,Master Food Database,,
food_df862f49,pork bun,Pork Bun,[],Meal/Processed,,,,Non-Veg,150.0,146.66666666666666,220.0,8.0,30.0,8.0,2.0,6.0,400.0,normal,True,Master Food Database,,
food_472b47b3,pork chop,Pork Chop,[],Protein/Meat,,,,Non-Veg,150.0,146.66666666666666,220.0,30.0,0.0,10.0,0.0,0.0,70.0,normal,True,Master Food Database,,
food_e3e5c81f,pork floss,Pork Floss,[],Protein/Meat,,,,Non-Veg,150.0,33.33333333333333,50.0,4.0,3.0,2.0,0.0,2.5,150.0,normal,True,Master Food Database,,
food_d816b5ac,pork jarpaa jurpie,Pork Jarpaa Jurpie,[],Meat,,North East India,,Non-Veg,180.0,194.4,350.0,32.0,8.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_76899175,pork momos,Pork Momos,[],Snack,,,Sikkim,Non-Veg,100.0,280.0,280.0,14.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_c3d41942,pork thukpa,Pork Thukpa,[],Noodles,,,Arunachal Pradesh,Non-Veg,250.0,120.0,300.0,17.0,45.0,9.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_d7beed0f,pork vindaloo,Pork Vindaloo,[],Meat,,,Goa,Non-Veg,180.0,194.4,350.0,32.0,3.0,25.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_a690fba4,poshtik chilla/cheela,Poshtik chilla/cheela,[],,,,,Veg,150.0,106.35333333333334,159.53,4.85,27.47,3.04,4.91,1.22,97.18,normal,True,Master Food Database,,
food_855b5011,poshtik cutlet,Poshtik cutlet,[],,,,,Veg,150.0,330.9666666666667,496.45,2.0,7.39,50.94,1.35,0.32,57.11,normal,True,Master Food Database,,
food_d2213281,poshtik khichdi/khichri,Poshtik khichdi/khichri,[],,,,,Veg,150.0,62.24666666666667,93.37,3.04,15.64,1.88,2.0,0.26,41.67,normal,True,Master Food Database,,
food_917a4d7b,poshtik namak paras,Poshtik namak paras,[],,,,,Veg,150.0,408.9266666666666,613.39,6.49,19.52,56.58,4.55,0.87,44.01,normal,True,Master Food Database,,
food_e0faf783,potato,Potato,[],Vegetable,,,,Veg,150.0,43.333333333333336,65.0,1.0,15.0,0.1,1.0,0.5,3.0,normal,True,Master Food Database,,
food_3768c4b3,potato aigrettes,Potato aigrettes,[],,,,,Veg,150.0,353.3533333333333,530.03,2.35,8.01,54.24,0.45,0.73,112.45,normal,True,Master Food Database,,
food_02708460,potato bonda,Potato bonda,['Aloo bonda'],,,,,Veg,150.0,421.8933333333333,632.84,1.09,4.53,67.8,0.83,0.27,132.53,normal,True,Master Food Database,,
food_2e4b5340,potato canjee,Potato canjee,['Aloo canjee'],,,,,Veg,150.0,10.840000000000002,16.26,0.44,2.69,0.39,0.43,0.1,35.99,normal,True,Master Food Database,,
food_968f3873,potato capsicum,Potato capsicum,['Shimla mirch aloo'],,,,,Veg,150.0,83.68666666666667,125.53,1.41,8.72,9.33,2.02,0.54,277.92,normal,True,Master Food Database,,
food_e536d188,potato cauliflower,Potato cauliflower,['Aloo gobhi'],,,,,Veg,150.0,70.78666666666668,106.18,1.9,5.99,8.13,3.02,0.44,254.76,normal,True,Master Food Database,,
food_cd07952a,potato chips,Potato Chips,[],Snack/Processed,,,,Veg,100.0,160.0,160.0,2.0,15.0,10.0,1.0,0.5,170.0,normal,True,Master Food Database,,
food_7fddc154,potato curry,Potato curry,['Aloo ki sabzi'],,,,,Veg,200.0,44.78,89.56,1.52,10.42,4.47,2.42,1.58,78.4,normal,True,Master Food Database,,
food_27cf87af,potato fenugreek,Potato fenugreek,['Aloo methi'],,,,,Veg,150.0,90.10000000000001,135.15,2.25,8.47,10.04,2.93,0.54,221.93,normal,True,Master Food Database,,
food_8f0d8c95,potato halwa,Potato halwa,['Aloo ka halwa'],,,,,Veg,150.0,101.10666666666665,151.66,1.53,29.18,3.48,1.64,17.42,4.23,normal,True,Master Food Database,,
food_24b80a5e,potato kofta curry,Potato kofta curry,['Aloo kofta curry'],,,,,Veg,200.0,227.69999999999996,455.4,0.56,2.78,49.08,0.56,0.63,30.12,normal,True,Master Food Database,,
food_cf56b3ab,potato leek soup,Potato Leek Soup,[],Meal/Vegetable,,,,Veg,150.0,120.0,180.0,4.0,25.0,7.0,3.0,4.0,650.0,normal,True,Master Food Database,,
food_89206f68,potato nests,Potato nests,[],,,,,Veg,150.0,74.41333333333333,111.62,5.71,11.05,4.77,2.49,1.41,182.12,normal,True,Master Food Database,,
food_48475a3a,potato pakora/pakoda,Potato pakora/pakoda,['Aloo pakoda'],,,,,Veg,150.0,451.46000000000004,677.19,1.9,6.04,71.84,1.03,0.22,63.38,normal,True,Master Food Database,,
food_cccb96cf,potato parantha/paratha,Potato parantha/paratha,['Aloo ka parantha/paratha'],,,,,Veg,80.0,256.29999999999995,205.04,3.7,23.92,10.22,4.18,1.15,127.2,normal,True,Master Food Database,,
food_261e2120,potato pickle,Potato pickle,['Aloo ka achaar'],,,,,Veg,30.0,1230.4666666666667,369.14,2.07,7.87,36.46,2.21,0.82,213.73,normal,True,Master Food Database,,
food_b7036227,potato raita,Potato raita,['Aloo ka raita'],,,,,Veg,150.0,50.25333333333333,75.38,4.22,10.24,2.04,0.75,5.08,183.37,normal,True,Master Food Database,,
food_0e43d4db,potato salad,Potato salad,['Aloo ka salaad'],,,,,Veg,150.0,89.97,134.95499999999998,1.7,15.094999999999999,7.7,1.6600000000000001,3.94,125.01,normal,True,Master Food Database,,
food_f5962b32,potato samosa,Potato samosa,['Aloo ka samosa'],,,,,Veg,150.0,384.9266666666666,577.39,1.71,9.21,59.19,1.19,0.29,77.1,normal,True,Master Food Database,,
food_78a62220,potato stuffed poori,Potato stuffed poori,['Aloo ki poori'],,,,,Veg,150.0,517.8266666666667,776.74,1.52,9.4,81.35,1.64,0.26,69.86,normal,True,Master Food Database,,
food_6d3a5a48,potato with curd,Potato with curd,[],,,,,Veg,150.0,48.786666666666676,73.18,3.19,12.01,1.33,1.02,3.3,190.9,normal,True,Master Food Database,,
food_0fd3d882,powdered sugar,Powdered Sugar,[],Condiment,,,,Veg,30.0,33.33333333333333,10.0,0.0,2.5,0.0,0.0,2.5,0.0,normal,True,Master Food Database,,
food_49b7bbb0,prawn balchao,Prawn Balchao,[],Seafood,,,Goa,Non-Veg,180.0,122.2,220.0,30.0,1.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_ff703872,prawn curry,Prawn Curry,['with coconut'],Seafood,,,Gujarat,Non-Veg,180.0,88.4875,164.775,19.27,2.05,8.965,1.28,0.0,0.0,normal,True,Master Food Database,,
food_3a4fcf4a,prawn ghee roast,Prawn Ghee Roast,[],Seafood,,,Karnataka,Non-Veg,180.0,122.2,220.0,30.0,1.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_ff8760e8,prawn malai curry,Prawn Malai Curry,[],Seafood,,East India,,Non-Veg,180.0,122.2,220.0,30.0,6.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_daf17b46,prawn masala,Prawn Masala,[],Seafood,,,Maharashtra,Non-Veg,180.0,122.2,220.0,30.0,1.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_bcdc4c76,prawn roast,Prawn Roast,[],Seafood,,,Kerala,Non-Veg,180.0,122.2,220.0,30.0,1.0,11.0,1.0,0.0,0.0,normal,True,Master Food Database,,
food_d17d9aa2,prawn sandwich,Prawn sandwich,[],,,,,Non-Veg,100.0,169.65,169.65,10.36,11.89,9.27,1.55,1.21,213.38,normal,True,Master Food Database,,
food_d0d1274a,pretzel bun,Pretzel Bun,[],Grain,,,,Veg,150.0,153.33333333333334,230.0,8.0,45.0,2.0,2.0,4.0,550.0,normal,True,Master Food Database,,
food_7c712312,pretzels,Pretzels,[],Grain/Processed,,,,Veg,150.0,73.33333333333333,110.0,3.0,23.0,1.0,1.0,1.0,450.0,normal,True,Master Food Database,,
food_15529811,prosciutto,Prosciutto,[],Protein/Meat,,,,Veg,150.0,23.333333333333332,35.0,4.0,0.0,2.5,0.0,0.0,280.0,normal,True,Master Food Database,,
food_9a9efb12,prosecco,Prosecco,[],Beverage,,,,Veg,250.0,28.000000000000004,70.0,0.0,2.0,0.0,0.0,1.5,5.0,normal,True,Master Food Database,,
food_341364d9,protein bar,Protein Bar,[],Supplement/Processed,,,,Veg,150.0,140.0,210.0,20.0,22.0,7.0,6.0,1.0,180.0,normal,True,Master Food Database,,
food_8afc9f60,protein shake,Protein Shake,[],Supplement,,,,Veg,250.0,48.0,120.0,24.0,3.0,1.0,1.0,2.0,160.0,normal,True,Master Food Database,,
food_ff182e9e,provoleta,Provoleta,[],Dairy,,,,Veg,150.0,66.66666666666666,100.0,7.0,1.0,8.0,0.0,0.5,250.0,normal,True,Master Food Database,,
food_dbc4f7db,provolone cheese,Provolone Cheese,[],Dairy,,,,Veg,150.0,66.66666666666666,100.0,7.0,1.0,8.0,0.0,0.5,250.0,normal,True,Master Food Database,,
food_afc922f7,puff pastry,Puff Pastry,[],Grain,,,,Veg,150.0,76.66666666666667,115.0,1.5,9.0,8.0,0.5,0.0,100.0,normal,True,Master Food Database,,
food_02322266,puffed wheat,Puffed wheat,['Murmure/Moori'],,,,,Veg,150.0,75.54666666666667,113.32,3.62,15.67,4.04,0.28,7.31,22.52,normal,True,Master Food Database,,
food_dea83929,puffy omelette/omlet,Puffy omelette/omlet,[],,,,,Eggetarian,150.0,125.43333333333334,188.15,8.82,0.08,16.84,0.0,0.08,340.53,normal,True,Master Food Database,,
food_78cdcf7a,pukhlein,Pukhlein,[],Sweet,,,Meghalaya,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_a604f746,puli sadam,Puli Sadam,[],Rice Dish,,South India,,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_33b72335,pulihora,Pulihora,[],Rice Dish,,,Andhra Pradesh,Veg,250.0,120.0,300.0,8.0,48.0,8.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_328c01db,pulled pork sandwich,Pulled Pork Sandwich,[],Meal/Meat,,,,Non-Veg,100.0,480.0,480.0,25.0,48.0,20.0,3.0,15.0,900.0,normal,True,Master Food Database,,
food_e5bb823d,pulse mix,Pulse mix,[],,,,,Veg,150.0,55.52666666666667,83.29,3.16,16.0,0.54,2.25,6.59,3.88,normal,True,Master Food Database,,
food_e6ac8037,pumaloi,Pumaloi,[],Bread,,,Meghalaya,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_22abbfa2,pumpkin coconut burfi,Pumpkin coconut burfi,['Kaddu aur nariyal ki burfi'],,,,,Veg,150.0,124.12,186.18,1.75,17.02,12.66,4.29,16.11,8.95,normal,True,Master Food Database,,
food_839ca885,pumpkin cookies,Pumpkin cookies ,[],,,,,Veg,150.0,145.6,218.4,2.51,44.69,3.93,1.06,31.62,51.49,normal,True,Master Food Database,,
food_587e7e35,pumpkin halwa,Pumpkin halwa,['Kaddu ka halwa'],,,,,Veg,150.0,126.84666666666666,190.27,1.33,27.6,8.81,2.97,26.64,8.09,normal,True,Master Food Database,,
food_054baf60,pumpkin kheer,Pumpkin kheer,['Kaddu ki kheer'],,,,,Veg,150.0,57.56666666666666,86.35,2.76,10.44,3.86,0.63,10.12,20.99,normal,True,Master Food Database,,
food_1f8dbcf3,pumpkin raita,Pumpkin raita,['Kaddu ka raita'],,,,,Veg,150.0,37.06666666666667,55.6,3.74,6.02,1.88,1.04,5.48,129.14,normal,True,Master Food Database,,
food_d6aac643,pumpkin soup,Pumpkin soup,[],,,,,Veg,250.0,16.02,40.05,0.47,2.08,3.2,1.19,1.47,45.5,normal,True,Master Food Database,,
food_a044f2b1,punugulu,Punugulu,[],Snack,,,Andhra Pradesh,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_1cad86dc,puran poli,Puran Poli,[],Sweet,,,Maharashtra,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_f4afaab3,puri bhaji,Puri Bhaji,[],Breakfast,,West India,,Veg,180.0,122.2,220.0,7.0,32.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_8559c9fd,putharekulu,Putharekulu,[],,,,,Veg,150.0,212.2,318.3,3.66,59.61,7.55,1.75,23.86,2.67,normal,True,Master Food Database,,
food_64be4a31,putharo,Putharo,[],Bread,,,Meghalaya,Veg,80.0,312.5,250.0,7.0,42.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_a81a1118,puttu,Puttu,[],Breakfast,,,Kerala,Veg,180.0,122.2,220.0,7.0,32.0,7.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_9f1df649,pyaaz kachori,Pyaaz Kachori,[],Snack,,,Rajasthan,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_64002be2,pyaz ki kachori,Pyaz Ki Kachori,[],Snack,,,Rajasthan,Veg,100.0,280.0,280.0,6.0,32.0,14.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_1c394323,qubani ka meetha,Qubani Ka Meetha,[],Sweet,,,Telangana,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_6824cdcf,queen of pudding,Queen of pudding,[],,,,,Veg,150.0,88.61333333333332,132.92,5.51,16.35,5.38,0.27,11.77,85.59,normal,True,Master Food Database,,
food_70b59cd7,quesadilla,Quesadilla,[],Meal/Processed,,,,Veg,150.0,266.66666666666663,400.0,18.0,35.0,22.0,3.0,2.0,700.0,normal,True,Master Food Database,,
food_acef9ada,quinoa,Quinoa,[],Grain,,,,Veg,150.0,148.0,222.0,8.0,39.0,3.6,5.0,1.0,13.0,normal,True,Master Food Database,,
food_4b2706ba,quinoa khichdi/khichri,Quinoa khichdi/khichri,[],,,,,Veg,150.0,42.67333333333333,64.01,3.18,8.83,1.59,2.58,0.69,69.64,normal,True,Master Food Database,,
food_4deabdfd,quinoa salad,Quinoa Salad,[],Meal/Vegetarian,,,,Veg,150.0,173.33333333333334,260.0,9.0,32.0,12.0,6.0,4.0,300.0,normal,True,Master Food Database,,
food_b50dd6fa,radish parantha/paratha,Radish parantha/paratha,['Mooli ka parantha/paratha'],,,,,Veg,80.0,229.4,183.52,3.3,20.54,9.53,4.32,1.31,127.03,normal,True,Master Food Database,,
food_31965de2,ragi mudde,Ragi Mudde,[],Main Dish,,,Karnataka,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_b05f1cc7,ragi mudhe,Ragi Mudhe,[],Main Dish,,South India,,Veg,250.0,120.0,300.0,10.0,40.0,10.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_a095687b,ragù,Ragù,[],Condiment,,,,Veg,30.0,83.33333333333334,25.0,1.5,1.0,1.5,0.5,0.5,60.0,normal,True,Master Food Database,,
food_055becc5,rainbow sandwich,Rainbow sandwich,[],,,,,Veg,100.0,272.75,272.75,7.75,34.26,12.54,2.1,4.05,612.49,normal,True,Master Food Database,,
food_62d9d51a,raisins,Raisins,[],Fruit,,,,Veg,150.0,63.77777777777778,95.66666666666667,0.9666666666666667,25.0,0.13333333333333333,1.1666666666666667,25.0,5.0,normal,True,Master Food Database,,
food_3a01b98e,raita,Raita,[],Condiment/Dairy,,,,Veg,30.0,100.0,30.0,1.0,2.0,2.0,0.5,1.5,100.0,normal,True,Master Food Database,,
food_e04c34da,rajasthani chicken,Rajasthani Chicken,[],Chicken,,,Rajasthan,Non-Veg,180.0,166.7,300.0,33.0,5.0,18.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_f08f3743,rajasthani kadhi,Rajasthani Kadhi,[],Curry,,,Rajasthan,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_1f7f905a,rajbogh,Rajbogh,[],,,,,Veg,150.0,89.13333333333333,133.7,1.71,28.16,2.28,0.11,27.66,16.57,normal,True,Master Food Database,,
food_4f85127a,rajma,Rajma,[],Main Dish,,,Jammu and Kashmir,Veg,200.0,127.5,255.0,8.5,24.0,12.0,5.5,0.0,0.0,normal,True,Master Food Database,,
food_85c4125d,rajma chawal,Rajma Chawal,[],Main Dish,,,Punjab,Veg,200.0,140.0,280.0,9.0,30.0,12.0,6.0,0.0,0.0,normal,True,Master Food Database,,
food_8dab1b05,rajma madra,Rajma Madra,[],Curry,,,Himachal Pradesh,Veg,200.0,115.0,230.0,8.0,18.0,12.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_a8037123,ramatori bhaaji,Ramatori Bhaaji,[],Vegetable,,North India,,Veg,150.0,86.7,130.0,4.0,15.0,5.0,5.0,0.0,0.0,normal,True,Master Food Database,,
food_29171fe9,ramen,Ramen,[],Meal/Processed,,,,Veg,150.0,253.33333333333331,380.0,9.0,53.0,14.0,2.0,2.0,1580.0,normal,True,Master Food Database,,
food_a9117983,rasabali,Rasabali,[],Sweet,,,Odisha,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_5f5c2001,rasagola,Rasagola,[],Sweet,,East India,,Veg,75.0,400.0,300.0,5.0,42.0,12.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_e67b220d,rasam,Rasam,[],Curry,,,Tamil Nadu,Veg,200.0,79.5,170.0,7.0,15.0,8.0,4.0,0.0,0.0,normal,True,Master Food Database,,
food_e4bab5e5,rasam powder,Rasam powder,['Rasam masala'],,,,,Veg,150.0,178.64,267.96,12.04,25.19,11.8,35.71,1.91,38.78,normal,True,Master Food Database,,
food_4fadb5e5,rasam with lemon,Rasam with lemon,['Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru'],,,,,Veg,150.0,16.273333333333333,24.41,1.11,2.85,0.87,1.54,0.44,102.77,normal,True,Master Food Database,,
food_f0022d5b,rasam with tamarind,Rasam with tamarind,['Puli rasam/ Chintapandu rasam/ Charu/Saaru'],,,,,Veg,150.0,17.826666666666664,26.74,1.13,3.37,0.88,1.6,0.83,104.11,normal,True,Master Food Database,,
food_99133617,rasbhari,Rasbhari,[],,,,,Veg,150.0,86.70000000000002,130.05,1.52,28.27,1.92,0.02,27.84,16.65,normal,True,Master Food Database,,
food_d1db17fa,rasgulla,Rasgulla,[],Sweet,,,West Bengal,Veg,75.0,239.54666666666668,209.32,3.19,33.894999999999996,6.875,1.005,0.0,0.0,normal,True,Master Food Database,,
food_615e2de5,rasmalai,Rasmalai,[],,,,,Veg,150.0,90.36666666666667,135.55,1.61,29.17,2.11,0.07,28.71,16.46,normal,True,Master Food Database,,
food_4cee3df2,raspberries,Raspberries,[],Fruit,,,,Veg,150.0,42.66666666666667,64.0,1.5,14.7,0.8,8.0,5.4,1.0,normal,True,Master Food Database,,
food_c2d0d6e4,raspberry bavarian cream,Raspberry bavarian cream,[],,,,,Veg,150.0,100.06666666666666,150.1,3.34,17.82,7.88,2.19,15.3,24.59,normal,True,Master Food Database,,
food_ad57efda,raspberry shortbread cookies,Raspberry shortbread cookies,[],,,,,Veg,80.0,551.4,441.12,3.0,61.25,21.25,0.75,40.86,6.06,normal,True,Master Food Database,,
food_7eea98c2,rasya muthia,Rasya Muthia,[],Soup,,West India,,Veg,250.0,44.0,110.0,6.0,12.0,4.0,3.0,0.0,0.0,normal,True,Master Food Database,,
food_24413904,raw banana kofta curry,Raw banana kofta curry,['Kela kofta curry'],,,,,Veg,200.0,313.635,627.27,0.62,3.4,67.98,0.59,2.3,88.4,normal,True,Master Food Database,,
food_2d8ded89,raw mango chutney,Raw mango chutney,['Kachhe aam/Kairi ki chutney'],,,,,Veg,50.0,386.26,193.13,0.51,49.94,0.16,2.17,45.22,480.68,normal,True,Master Food Database,,
food_8c9a02a7,raw mango drink,Raw mango drink,['Aam panna'],,,,,Veg,250.0,14.368,35.92,0.16,9.05,0.03,0.61,7.49,79.82,normal,True,Master Food Database,,
food_9ad4b7e1,raw papaya with coconut,Raw papaya with coconut,['Papaya thoran'],,,,,Veg,150.0,88.5,132.75,1.54,5.58,11.42,4.31,3.82,270.56,normal,True,Master Food Database,,
food_1ddef462,raw turnip with coconut,Raw turnip with coconut ,[],,,,,Veg,150.0,88.1,132.15,1.8,5.78,11.47,2.79,4.4,275.55,normal,True,Master Food Database,,
food_45d3993f,red cabbage,Red Cabbage,[],Vegetable,,,,Veg,150.0,14.666666666666666,22.0,1.1,5.2,0.1,1.6,2.8,8.0,normal,True,Master Food Database,,
food_5ef419ab,red onion,Red Onion,[],Vegetable,,,,Veg,150.0,10.666666666666668,16.0,0.3,3.7,0.0,0.4,1.8,1.0,normal,True,Master Food Database,,
food_808c692f,red rice,Red Rice,[],Rice,,East India,,Veg,150.0,86.7,130.0,3.0,28.0,1.0,2.0,0.0,0.0,normal,True,Master Food Database,,
food_23ad9eba,red wine,Red Wine,[],Beverage,,,,Veg,250.0,50.0,125.0,0.1,3.8,0.0,0.0,0.9,6.0,normal,True,Master Food Database,,
